case_id,vacancy_id,candidate_id,lane,activity,activity_type,is_wait_time,assignee,start_time,end_time,duration_min,outcome,notes
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-09-08 16:46:04.498795,2025-09-08 17:55:04.498795,69,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,HR,Зарегистрировать в HCM,Service Task,no,Марина_8,2025-09-08 17:55:04.498795,2025-09-08 18:11:04.498795,16,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,РЕКРУТЕР,Разместить вакансию,Task,no,Екатерина_5,2025-09-08 21:02:04.498795,2025-09-08 21:41:04.498795,39,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,РЕКРУТЕР,Собирать резюме,Task,no,Дмитрий_6,2025-09-08 22:41:04.498795,2025-09-10 20:42:04.498795,2761,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-09-10 20:42:04.498795,2025-09-11 01:35:04.498795,293,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,РЕКРУТЕР,Скрининг,Task,no,Екатерина_2,2025-09-11 01:35:04.498795,2025-09-11 01:48:04.498795,13,passed,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,СИСТЕМА,Ожидание назначения интервью,Wait,yes,,2025-09-11 01:48:04.498795,2025-09-12 06:13:04.498795,1705,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,no,Андрей_4,2025-09-12 06:13:04.498795,2025-09-12 06:28:04.498795,15,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,СИСТЕМА,Ожидание интервью (раунд 1),Wait,yes,,2025-09-12 06:28:04.498795,2025-09-12 17:44:04.498795,676,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Анна_7,2025-09-12 17:44:04.498795,2025-09-12 18:41:04.498795,57,passed,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,no,Анна_5,2025-09-13 13:54:04.498795,2025-09-13 15:41:04.498795,107,passed,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,HR (ОФФЕР),Согласовать условия,User Task,no,Наталья_2,2025-09-13 16:53:04.498795,2025-09-13 19:26:04.498795,153,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,HR (ОФФЕР),Сгенерировать оффер,Service Task,no,Наталья_8,2025-09-13 19:46:04.498795,2025-09-13 19:51:04.498795,5,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,HR (ОФФЕР),Отправить оффер,Send Task,no,Наталья_8,2025-09-13 19:56:04.498795,2025-09-13 20:06:04.498795,10,sent,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,HR (ОФФЕР),Ожидание ответа (3д),Timer,yes,,2025-09-13 20:06:04.498795,2025-09-16 20:06:04.498795,4320,timer_elapsed,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,SECURITY,Background Check,Call Activity,no,Служба_БД_1,2025-09-16 23:06:04.498795,2025-09-21 07:53:04.498795,6287,report_ready,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,IT,Выдача оборудования,Task,no,IT_Specialist_2,2025-09-21 08:53:04.498795,2025-09-21 10:27:04.498795,94,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,IT,Создать доступы,Task,no,IT_Specialist_4,2025-09-21 10:57:04.498795,2025-09-21 12:05:04.498795,68,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,IT,Вводное обучение,Service Task,no,Наталья_2,2025-09-21 14:05:04.498795,2025-09-21 21:30:04.498795,445,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,HR,Назначить ментора,Task,no,Наталья_9,2025-09-21 22:30:04.498795,2025-09-21 23:46:04.498795,76,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,HR,Уведомить всех,Message,no,system,2025-09-22 00:06:04.498795,2025-09-22 00:11:04.498795,5,notified,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,HR,Обновить HCM,Service Task,no,Ольга_4,2025-09-22 00:41:04.498795,2025-09-22 01:01:04.498795,20,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,HR,Payroll,Service Task,no,Наталья_9,2025-09-22 01:31:04.498795,2025-09-22 01:51:04.498795,20,,
cfbf7679-f224-4768-bf23-281e7615f35c,VAC-1139,CAND-10139,HR,Закрыть вакансию,Service Task,no,Марина_4,2025-09-22 02:11:04.498795,2025-09-22 02:16:04.498795,5,,
d170c302-3806-4e36-88bf-002126701a49,VAC-1033,CAND-10033,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Иванов_2,2025-08-28 12:06:04.498795,2025-08-28 12:54:04.498795,48,,
d170c302-3806-4e36-88bf-002126701a49,VAC-1033,CAND-10033,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-08-28 12:54:04.498795,2025-08-28 13:30:04.498795,36,,
d170c302-3806-4e36-88bf-002126701a49,VAC-1033,CAND-10033,HR,Зарегистрировать в HCM,Service Task,no,Марина_9,2025-08-28 13:30:04.498795,2025-08-28 13:48:04.498795,18,,
d170c302-3806-4e36-88bf-002126701a49,VAC-1033,CAND-10033,РЕКРУТЕР,Разместить вакансию,Task,no,Екатерина_9,2025-08-28 15:41:04.498795,2025-08-28 16:49:04.498795,68,,
d170c302-3806-4e36-88bf-002126701a49,VAC-1033,CAND-10033,РЕКРУТЕР,Собирать резюме,Task,no,Дмитрий_9,2025-08-28 17:49:04.498795,2025-08-30 13:56:04.498795,2647,,
d170c302-3806-4e36-88bf-002126701a49,VAC-1033,CAND-10033,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-08-30 13:56:04.498795,2025-08-31 00:16:04.498795,620,,
d170c302-3806-4e36-88bf-002126701a49,VAC-1033,CAND-10033,РЕКРУТЕР,Скрининг,Task,no,Екатерина_2,2025-08-31 00:16:04.498795,2025-08-31 00:29:04.498795,13,rejected,не прошёл тест
d19d8809-0f2d-4183-8837-27813fae8159,VAC-1046,CAND-10046,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Петров_4,2025-09-06 20:04:04.498795,2025-09-06 20:58:04.498795,54,,
d19d8809-0f2d-4183-8837-27813fae8159,VAC-1046,CAND-10046,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-09-06 20:58:04.498795,2025-09-06 21:33:04.498795,35,,
d19d8809-0f2d-4183-8837-27813fae8159,VAC-1046,CAND-10046,HR,Зарегистрировать в HCM,Service Task,no,Наталья_8,2025-09-06 21:33:04.498795,2025-09-06 21:47:04.498795,14,,
d19d8809-0f2d-4183-8837-27813fae8159,VAC-1046,CAND-10046,РЕКРУТЕР,Разместить вакансию,Task,no,Дмитрий_2,2025-09-06 23:01:04.498795,2025-09-07 00:52:04.498795,111,,
d19d8809-0f2d-4183-8837-27813fae8159,VAC-1046,CAND-10046,РЕКРУТЕР,Собирать резюме,Task,no,Дмитрий_6,2025-09-07 01:52:04.498795,2025-09-10 00:25:04.498795,4233,,
d19d8809-0f2d-4183-8837-27813fae8159,VAC-1046,CAND-10046,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-09-10 00:25:04.498795,2025-09-10 04:31:04.498795,246,,
d19d8809-0f2d-4183-8837-27813fae8159,VAC-1046,CAND-10046,РЕКРУТЕР,Скрининг,Task,no,Екатерина_5,2025-09-10 04:31:04.498795,2025-09-10 04:58:04.498795,27,rejected,не соотв. опыту
d1c3716e-a6e1-4fd6-ac50-fb0cf58d2a24,VAC-1154,CAND-10154,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Иванов_6,2025-09-10 16:51:04.498795,2025-09-10 17:32:04.498795,41,,
d1c3716e-a6e1-4fd6-ac50-fb0cf58d2a24,VAC-1154,CAND-10154,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-09-10 17:32:04.498795,2025-09-10 18:49:04.498795,77,,
d1c3716e-a6e1-4fd6-ac50-fb0cf58d2a24,VAC-1154,CAND-10154,HR,Зарегистрировать в HCM,Service Task,no,Ольга_4,2025-09-10 18:49:04.498795,2025-09-10 19:25:04.498795,36,,
d1c3716e-a6e1-4fd6-ac50-fb0cf58d2a24,VAC-1154,CAND-10154,РЕКРУТЕР,Разместить вакансию,Task,no,Алексей_2,2025-09-10 22:09:04.498795,2025-09-10 23:07:04.498795,58,,
d1c3716e-a6e1-4fd6-ac50-fb0cf58d2a24,VAC-1154,CAND-10154,РЕКРУТЕР,Собирать резюме,Task,no,Алексей_4,2025-09-11 00:07:04.498795,2025-09-13 01:39:04.498795,2972,,
d1c3716e-a6e1-4fd6-ac50-fb0cf58d2a24,VAC-1154,CAND-10154,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-09-13 01:39:04.498795,2025-09-13 06:13:04.498795,274,,
d1c3716e-a6e1-4fd6-ac50-fb0cf58d2a24,VAC-1154,CAND-10154,РЕКРУТЕР,Скрининг,Task,no,Екатерина_1,2025-09-13 06:13:04.498795,2025-09-13 06:37:04.498795,24,rejected,не прошёл тест
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Сидоров_9,2025-10-02 21:05:04.498795,2025-10-02 21:46:04.498795,41,,
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-10-02 21:46:04.498795,2025-10-02 22:51:04.498795,65,,
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,HR,Зарегистрировать в HCM,Service Task,no,Марина_6,2025-10-02 22:51:04.498795,2025-10-02 23:03:04.498795,12,,
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,РЕКРУТЕР,Разместить вакансию,Task,no,Алексей_9,2025-10-03 01:47:04.498795,2025-10-03 02:35:04.498795,48,,
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,РЕКРУТЕР,Собирать резюме,Task,no,Екатерина_3,2025-10-03 03:35:04.498795,2025-10-04 08:14:04.498795,1719,,
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-10-04 08:14:04.498795,2025-10-04 18:19:04.498795,605,,
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,РЕКРУТЕР,Скрининг,Task,no,Екатерина_7,2025-10-04 18:19:04.498795,2025-10-04 18:46:04.498795,27,passed,
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,СИСТЕМА,Ожидание назначения интервью,Wait,yes,,2025-10-04 18:46:04.498795,2025-10-06 02:19:04.498795,1893,,
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,no,Андрей_6,2025-10-06 02:19:04.498795,2025-10-06 02:57:04.498795,38,,
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,СИСТЕМА,Ожидание интервью (раунд 1),Wait,yes,,2025-10-06 02:57:04.498795,2025-10-06 15:57:04.498795,780,,
d260c036-2207-45ba-aa93-fc5ce60dda59,VAC-1111,CAND-10111,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Анна_9,2025-10-06 15:57:04.498795,2025-10-06 17:09:04.498795,72,rejected,поведенческий
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Иванов_4,2025-09-07 18:46:04.498795,2025-09-07 18:58:04.498795,12,,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-09-07 18:58:04.498795,2025-09-07 19:23:04.498795,25,,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,HR,Зарегистрировать в HCM,Service Task,no,Ольга_7,2025-09-07 19:23:04.498795,2025-09-07 19:48:04.498795,25,,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,РЕКРУТЕР,Разместить вакансию,Task,no,Алексей_9,2025-09-07 20:56:04.498795,2025-09-07 21:38:04.498795,42,,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,РЕКРУТЕР,Собирать резюме,Task,no,Дмитрий_4,2025-09-07 22:38:04.498795,2025-09-10 19:23:04.498795,4125,,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-09-10 19:23:04.498795,2025-09-11 03:52:04.498795,509,,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,РЕКРУТЕР,Скрининг,Task,no,Дмитрий_6,2025-09-11 03:52:04.498795,2025-09-11 04:09:04.498795,17,passed,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,СИСТЕМА,Ожидание назначения интервью,Wait,yes,,2025-09-11 04:09:04.498795,2025-09-12 06:48:04.498795,1599,,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,no,Сергей_2,2025-09-12 06:48:04.498795,2025-09-12 07:16:04.498795,28,,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,СИСТЕМА,Ожидание интервью (раунд 1),Wait,yes,,2025-09-12 07:16:04.498795,2025-09-13 06:39:04.498795,1403,,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Анна_1,2025-09-13 06:39:04.498795,2025-09-13 07:30:04.498795,51,passed,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,СИСТЕМА,Ожидание интервью (раунд 2),Wait,yes,,2025-09-13 07:30:04.498795,2025-09-13 22:20:04.498795,890,,
d6e7a669-02b1-4f65-bb44-a2b715e8ae87,VAC-1082,CAND-10082,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,no,Сергей_5,2025-09-13 22:20:04.498795,2025-09-13 23:13:04.498795,53,rejected,поведенческий
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Петров_7,2025-10-02 19:35:04.498795,2025-10-02 20:15:04.498795,40,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-10-02 20:15:04.498795,2025-10-02 22:08:04.498795,113,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,HR,Зарегистрировать в HCM,Service Task,no,Ольга_6,2025-10-02 22:08:04.498795,2025-10-02 22:36:04.498795,28,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,РЕКРУТЕР,Разместить вакансию,Task,no,Дмитрий_8,2025-10-03 00:08:04.498795,2025-10-03 00:39:04.498795,31,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,РЕКРУТЕР,Собирать резюме,Task,no,Дмитрий_7,2025-10-03 01:39:04.498795,2025-10-04 18:17:04.498795,2438,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-10-04 18:17:04.498795,2025-10-05 03:01:04.498795,524,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,РЕКРУТЕР,Скрининг,Task,no,Дмитрий_6,2025-10-05 03:01:04.498795,2025-10-05 03:11:04.498795,10,passed,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,СИСТЕМА,Ожидание назначения интервью,Wait,yes,,2025-10-05 03:11:04.498795,2025-10-06 10:25:04.498795,1874,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,no,Сергей_6,2025-10-06 10:25:04.498795,2025-10-06 10:46:04.498795,21,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,СИСТЕМА,Ожидание интервью (раунд 1),Wait,yes,,2025-10-06 10:46:04.498795,2025-10-07 04:56:04.498795,1090,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Анна_4,2025-10-07 04:56:04.498795,2025-10-07 06:16:04.498795,80,passed,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,no,Сергей_9,2025-10-07 15:43:04.498795,2025-10-07 16:58:04.498795,75,passed,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,HR (ОФФЕР),Согласовать условия,User Task,no,Марина_8,2025-10-07 21:12:04.498795,2025-10-07 23:13:04.498795,121,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,HR (ОФФЕР),Сгенерировать оффер,Service Task,no,Марина_8,2025-10-07 23:33:04.498795,2025-10-07 23:58:04.498795,25,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,HR (ОФФЕР),Отправить оффер,Send Task,no,Ольга_1,2025-10-08 00:03:04.498795,2025-10-08 00:13:04.498795,10,sent,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,HR (ОФФЕР),Ожидание ответа (1д),Timer,yes,,2025-10-08 00:13:04.498795,2025-10-09 00:13:04.498795,1440,timer_elapsed,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,SECURITY,Background Check,Call Activity,no,Служба_БД_5,2025-10-09 03:13:04.498795,2025-10-13 10:25:04.498795,6192,report_ready,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,IT,Выдача оборудования,Task,no,IT_Specialist_9,2025-10-13 11:25:04.498795,2025-10-13 13:12:04.498795,107,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,IT,Создать доступы,Task,no,IT_Specialist_7,2025-10-13 13:42:04.498795,2025-10-13 15:19:04.498795,97,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,IT,Вводное обучение,Service Task,no,Ольга_6,2025-10-13 17:19:04.498795,2025-10-14 01:00:04.498795,461,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,HR,Назначить ментора,Task,no,Ольга_5,2025-10-14 02:00:04.498795,2025-10-14 03:14:04.498795,74,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,HR,Уведомить всех,Message,no,system,2025-10-14 03:34:04.498795,2025-10-14 03:39:04.498795,5,notified,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,HR,Обновить HCM,Service Task,no,Ольга_5,2025-10-14 04:09:04.498795,2025-10-14 04:29:04.498795,20,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,HR,Payroll,Service Task,no,Наталья_2,2025-10-14 04:59:04.498795,2025-10-14 05:19:04.498795,20,,
d77ff04b-d80d-43ad-9d16-7e57dcdf44e1,VAC-1017,CAND-10017,HR,Закрыть вакансию,Service Task,no,Марина_4,2025-10-14 05:39:04.498795,2025-10-14 05:44:04.498795,5,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Сидоров_1,2025-09-25 12:53:04.498795,2025-09-25 13:26:04.498795,33,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-09-25 13:26:04.498795,2025-09-25 14:34:04.498795,68,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,HR,Зарегистрировать в HCM,Service Task,no,Марина_5,2025-09-25 14:34:04.498795,2025-09-25 15:12:04.498795,38,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,РЕКРУТЕР,Разместить вакансию,Task,no,Алексей_1,2025-09-25 17:58:04.498795,2025-09-25 19:37:04.498795,99,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,РЕКРУТЕР,Собирать резюме,Task,no,Алексей_1,2025-09-25 20:37:04.498795,2025-09-28 17:48:04.498795,4151,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-09-28 17:48:04.498795,2025-09-28 21:37:04.498795,229,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,РЕКРУТЕР,Скрининг,Task,no,Алексей_7,2025-09-28 21:37:04.498795,2025-09-28 22:09:04.498795,32,passed,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,СИСТЕМА,Ожидание назначения интервью,Wait,yes,,2025-09-28 22:09:04.498795,2025-09-30 02:22:04.498795,1693,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,ИНТЕРВЬЮЕРЫ,Назначить интервью,User Task,no,Сергей_8,2025-09-30 02:22:04.498795,2025-09-30 02:49:04.498795,27,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,СИСТЕМА,Ожидание интервью (раунд 1),Wait,yes,,2025-09-30 02:49:04.498795,2025-09-30 14:19:04.498795,690,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,ИНТЕРВЬЮЕРЫ,Интервью (раунд 1),User Task,no,Анна_2,2025-09-30 14:19:04.498795,2025-09-30 15:05:04.498795,46,passed,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,СИСТЕМА,Ожидание интервью (раунд 2),Wait,yes,,2025-09-30 15:05:04.498795,2025-10-01 10:23:04.498795,1158,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,ИНТЕРВЬЮЕРЫ,Интервью (раунд 2),User Task,no,Анна_3,2025-10-01 10:23:04.498795,2025-10-01 12:14:04.498795,111,passed,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,ИНТЕРВЬЮЕРЫ,Финальное интервью,User Task,no,Анна_2,2025-10-02 03:22:04.498795,2025-10-02 04:20:04.498795,58,passed,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,HR (ОФФЕР),Согласовать условия,User Task,no,Наталья_8,2025-10-02 06:32:04.498795,2025-10-02 08:01:04.498795,89,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,HR (ОФФЕР),Сгенерировать оффер,Service Task,no,Марина_4,2025-10-02 08:21:04.498795,2025-10-02 08:32:04.498795,11,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,HR (ОФФЕР),Отправить оффер,Send Task,no,Ольга_9,2025-10-02 08:37:04.498795,2025-10-02 08:47:04.498795,10,sent,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,HR (ОФФЕР),Ожидание ответа (1д),Timer,yes,,2025-10-02 08:47:04.498795,2025-10-03 08:47:04.498795,1440,timer_elapsed,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,SECURITY,Background Check,Call Activity,no,Служба_БД_3,2025-10-03 11:47:04.498795,2025-10-07 19:43:04.498795,6236,report_ready,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,IT,Выдача оборудования,Task,no,IT_Specialist_8,2025-10-07 20:43:04.498795,2025-10-07 22:46:04.498795,123,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,IT,Создать доступы,Task,no,IT_Specialist_1,2025-10-07 23:16:04.498795,2025-10-08 00:28:04.498795,72,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,IT,Вводное обучение,Service Task,no,Марина_2,2025-10-08 02:28:04.498795,2025-10-08 05:34:04.498795,186,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,HR,Назначить ментора,Task,no,Наталья_8,2025-10-08 06:34:04.498795,2025-10-08 08:02:04.498795,88,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,HR,Уведомить всех,Message,no,system,2025-10-08 08:22:04.498795,2025-10-08 08:27:04.498795,5,notified,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,HR,Обновить HCM,Service Task,no,Наталья_2,2025-10-08 08:57:04.498795,2025-10-08 09:17:04.498795,20,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,HR,Payroll,Service Task,no,Марина_2,2025-10-08 09:47:04.498795,2025-10-08 10:07:04.498795,20,,
d869b33d-a7c3-49b5-a30f-c6ed689fd69c,VAC-1101,CAND-10101,HR,Закрыть вакансию,Service Task,no,Марина_2,2025-10-08 10:27:04.498795,2025-10-08 10:32:04.498795,5,,
d86b2882-7f3e-4c92-b3e5-589b633ca553,VAC-1172,CAND-10172,РУКОВОДИТЕЛЬ,Создать заявку,User Task,no,Сидоров_1,2025-09-14 12:48:04.498795,2025-09-14 13:42:04.498795,54,,
d86b2882-7f3e-4c92-b3e5-589b633ca553,VAC-1172,CAND-10172,СИСТЕМА,Ожидание обработки,Wait,yes,,2025-09-14 13:42:04.498795,2025-09-14 14:37:04.498795,55,,
d86b2882-7f3e-4c92-b3e5-589b633ca553,VAC-1172,CAND-10172,HR,Зарегистрировать в HCM,Service Task,no,Наталья_8,2025-09-14 14:37:04.498795,2025-09-14 14:51:04.498795,14,,
d86b2882-7f3e-4c92-b3e5-589b633ca553,VAC-1172,CAND-10172,РЕКРУТЕР,Разместить вакансию,Task,no,Алексей_6,2025-09-14 17:18:04.498795,2025-09-14 18:31:04.498795,73,,
d86b2882-7f3e-4c92-b3e5-589b633ca553,VAC-1172,CAND-10172,РЕКРУТЕР,Собирать резюме,Task,no,Дмитрий_3,2025-09-14 19:31:04.498795,2025-09-16 10:31:04.498795,2340,,
d86b2882-7f3e-4c92-b3e5-589b633ca553,VAC-1172,CAND-10172,СИСТЕМА,Ожидание проверки резюме,Wait,yes,,2025-09-16 10:31:04.498795,2025-09-16 16:25:04.498795,354,,
